number,value,datetime_start,datetime_complete,duration,params_elite_size,params_iter_per_ind,params_max_generations,params_num_new_gen,params_pop_size,params_prob_crossover,params_prob_mut_30,params_prob_mut_repair,params_w_density,params_w_slack,state
185,,2026-03-11 22:39:56.210925,,,20,32808,166,48,40,0.24474692287530453,0.4040572375439131,0.22889609844868447,1555.2172098724473,1.2812840956984954,RUNNING
186,,2026-03-11 22:39:57.813232,,,20,32509,165,48,40,0.25974325177598434,0.3912584708120025,0.23262619782990307,1210.2673738234041,1.2514007859920682,RUNNING
190,,2026-03-11 22:40:05.472847,,,27,41483,190,48,40,0.25881752309353623,0.39248465141595235,0.24634101163282807,3472.3328939963762,1.2822327110715506,RUNNING
193,,2026-03-11 22:40:19.518482,,,27,40533,161,48,40,0.2603382563309291,0.48253689010468087,0.2469310822213139,2135.5452517160797,1.2537393962919365,RUNNING
196,,2026-03-11 22:40:38.776933,,,18,17081,161,41,40,0.2578064137373334,0.38424106956972803,0.08594265429269218,3198.5422364558813,1.190026231738333,RUNNING
199,,2026-03-11 22:40:50.067623,,,18,17128,144,42,40,0.2267725023588347,0.39144382928131133,0.2820749289042696,3209.8196045022355,1.175366312268175,RUNNING
212,,2026-03-11 22:41:36.955148,,,19,34346,150,50,49,0.22631732446856045,0.4460570909490835,0.27082111118273566,2285.0384323200524,1.7207426615669401,RUNNING
225,,2026-03-11 22:42:34.234467,,,16,11906,200,49,45,0.2733369233879722,0.22129809274569476,0.12338269016760105,2790.359375027717,1.5526730770945205,RUNNING
228,,2026-03-11 22:42:41.778657,,,16,49658,150,46,43,0.27040864883107335,0.3095068625295908,0.220521354627348,2816.638883650791,1.568310926337138,RUNNING
230,,2026-03-11 22:42:47.647031,,,16,12208,200,46,43,0.2503575048974296,0.26662707471385816,0.2201921374037601,3198.8818575694986,1.625466919355832,RUNNING
262,,2026-03-11 22:45:00.060908,,,16,49797,165,47,45,0.2741186154191186,0.28609756544637943,0.1097171965098367,3002.279371487026,1.2163191275502445,RUNNING
280,,2026-03-11 22:45:31.466723,,,19,19048,127,48,45,0.305036133016943,0.23172603146068838,0.12547904921159428,4183.295468018002,1.275790991472896,RUNNING
281,,2026-03-11 22:45:36.374771,,,19,11320,117,48,42,0.3081388757226713,0.2357176236304225,0.12081858498109915,3362.8636082920525,1.3014713638000415,RUNNING
283,,2026-03-11 22:45:37.038905,,,19,19180,163,48,42,0.24727362962425395,0.23137472248565655,0.1262342553810358,3382.867800160371,1.295752208677445,RUNNING
285,,2026-03-11 22:45:39.436842,,,20,11054,173,44,43,0.25443163656140105,0.4210177624935963,0.08240322270092079,3371.417172202208,1.3636791781918391,RUNNING
286,,2026-03-11 22:45:42.561074,,,20,19225,162,48,47,0.2541536014608654,0.40853740029587615,0.12542806798349518,4021.4594187612283,1.6200326396761986,RUNNING
287,,2026-03-11 22:45:42.922883,,,20,11448,172,48,42,0.3083182073512254,0.23951169764796829,0.12859138672172682,3405.0505289242474,1.9158397692738736,RUNNING
288,,2026-03-11 22:45:43.072859,,,20,11247,171,48,42,0.3069419194666447,0.2362204474691293,0.12223394387696988,2518.948560861901,1.9332356839708926,RUNNING
289,,2026-03-11 22:45:45.738278,,,20,11338,173,48,42,0.30240004195974546,0.2388764990788384,0.12798861706042727,4067.7309077273007,1.9484237536460982,RUNNING
290,,2026-03-11 22:45:48.188924,,,20,11418,174,48,42,0.24641017872709212,0.429892716150623,0.12652574970876704,3405.1554002978273,1.6230264392205653,RUNNING
291,,2026-03-11 22:45:50.437882,,,20,11104,175,48,43,0.307773627852762,0.4290010493490336,0.12617601939939094,3448.9803753912884,1.6630175130637002,RUNNING
292,,2026-03-11 22:45:52.869190,,,19,11257,171,48,42,0.2472507392428585,0.23786793609151288,0.12546526619602963,3431.7786540868924,1.9005346362675324,RUNNING
293,,2026-03-11 22:45:55.038132,,,20,11506,173,48,42,0.24487932734560205,0.4317324323104889,0.1252483106612938,3409.962466691063,2.352363277411325,RUNNING
294,,2026-03-11 22:45:57.890753,,,20,11514,171,48,42,0.3020969828872229,0.23713000171162482,0.12667877238933256,3426.4065331417487,1.9083944155816286,RUNNING
295,,2026-03-11 22:45:57.969252,,,20,11056,173,48,43,0.3085121645389529,0.23764845176322652,0.18724348002073984,3148.357905956718,2.33244234212743,RUNNING
297,,2026-03-11 22:46:00.256634,,,20,11328,171,48,43,0.3024407902362771,0.42690938314999016,0.18878060417162945,3394.3596774751377,1.9740780779030787,RUNNING
299,,2026-03-11 22:46:04.069098,,,20,11526,174,48,43,0.25956926685763027,0.26775943766421373,0.11878542858215568,2162.4072542812955,1.59347330249003,RUNNING
300,,2026-03-11 22:46:07.554469,,,20,11215,174,48,43,0.3067162970041928,0.23534619474953417,0.186324378822504,3440.138692665707,2.262313134740519,RUNNING
302,,2026-03-11 22:46:13.796133,,,20,10093,173,48,42,0.33597835384757463,0.40731449774662026,0.12837644948080504,2524.9174183958835,2.3887737691872903,RUNNING
304,,2026-03-11 22:46:16.647486,,,20,10860,172,48,43,0.2450102210956168,0.4262958221575278,0.18806760861091618,3392.9748942199094,1.6479463678790967,RUNNING
306,,2026-03-11 22:46:19.150421,,,20,10413,174,48,42,0.3017305110085754,0.23635472860078746,0.12209092449198221,3365.3703600584663,2.347073172481483,RUNNING
307,,2026-03-11 22:46:24.732088,,,20,10663,173,48,43,0.282680353499199,0.23747775105321375,0.12733366118246586,3179.0148552994497,2.325036318150113,RUNNING
308,,2026-03-11 22:46:27.753119,,,20,11356,173,48,43,0.3048942306314186,0.23928454649109868,0.1279494190461497,3418.847529237159,2.2894617794519956,RUNNING
310,,2026-03-11 22:46:30.250006,,,20,13305,170,48,43,0.3088562774352673,0.4068018464369122,0.18756309491730616,3619.36108197725,2.4515769338906566,RUNNING
314,,2026-03-11 22:46:36.105260,,,20,11447,168,48,43,0.3323455685285,0.4090214496863024,0.11771714141842107,3641.114041603546,2.471541092294424,RUNNING
316,,2026-03-11 22:46:41.042173,,,20,11143,163,48,42,0.2586802201535803,0.5815315614352565,0.1872404275336914,3623.8651042673846,2.496616835766509,RUNNING
317,,2026-03-11 22:46:43.680279,,,20,11293,163,48,42,0.2831407065851131,0.4058091354957185,0.12023051509883415,3163.8492475459752,1.61553404942418,RUNNING
318,,2026-03-11 22:46:44.195871,,,20,18963,163,48,43,0.2626478225769552,0.2355345026281812,0.18686410455019134,2346.1937465487936,2.3482335026809458,RUNNING
320,,2026-03-11 22:46:46.152529,,,20,11417,163,45,42,0.2797806829573686,0.40878152198875606,0.18636178222299835,3669.380488898137,2.1268674618782235,RUNNING
323,,2026-03-11 22:46:52.816681,,,20,12999,152,45,42,0.33649795974294805,0.24233875812409258,0.18904914326917865,3183.310793810603,2.3310381972100394,RUNNING
325,,2026-03-11 22:46:57.346627,,,19,13134,152,45,44,0.28021770742245783,0.4110268361131429,0.18546810531028496,2176.2790921660953,1.6316959768082495,RUNNING
326,,2026-03-11 22:46:58.337282,,,25,12853,168,45,43,0.23182019858686304,0.40847445163843815,0.2924025793323462,2186.078119260311,2.349637186674609,RUNNING
329,,2026-03-11 22:47:02.827084,,,25,12848,163,45,44,0.2318165254622659,0.49022127011176614,0.2913748681551292,3170.388236189255,1.8111613547863992,RUNNING
336,,2026-03-11 22:47:16.807935,,,19,13947,163,41,40,0.593012467864434,0.43426429112234194,0.29919680024599304,3369.2223547956523,1.3871509713825951,RUNNING
340,,2026-03-11 22:47:19.852047,,,19,35736,178,45,40,0.2340312984638746,0.44583094865293177,0.2995610415919489,3338.0996257316842,1.2413258257016557,RUNNING
341,,2026-03-11 22:47:19.852371,,,14,35463,175,42,40,0.23180395677355087,0.4232357545362374,0.2988397450273235,3338.16116800858,1.2048087770650173,RUNNING
343,,2026-03-11 22:47:22.825676,,,19,35043,175,47,41,0.23716530377844683,0.44658401774565,0.29861279226971804,3412.6745016078444,1.200103321047285,RUNNING
344,,2026-03-11 22:47:25.667976,,,19,35328,178,47,41,0.24449657172197664,0.42328311598460494,0.29870303204601095,3343.08552998796,1.8266631723023985,RUNNING
346,,2026-03-11 22:47:28.019490,,,19,35152,180,45,40,0.2391502133218142,0.42465486579089207,0.28420336230351667,3334.4036885909068,1.610243342637511,RUNNING
347,,2026-03-11 22:47:29.266480,,,19,34888,179,45,43,0.23964021620883955,0.4479248881864364,0.29987433494372306,3362.447879662482,1.1975850423219419,RUNNING
349,,2026-03-11 22:47:31.883152,,,19,36417,178,49,47,0.21118082037434197,0.42411899728005326,0.19621397412858266,3379.8569585011064,1.2222011187897877,RUNNING
353,,2026-03-11 22:47:41.119676,,,21,35236,159,47,40,0.2129519839755063,0.4204786203761892,0.2855747794403235,2965.393152509716,1.590814395612019,RUNNING
355,,2026-03-11 22:47:45.192748,,,14,28841,155,49,47,0.21453266270648488,0.42001910566298384,0.11415890414804396,2963.713325593147,1.6011041598272822,RUNNING
357,,2026-03-11 22:47:49.112658,,,20,10952,150,49,40,0.21420626615683303,0.4234222565276525,0.2852215464163022,2971.2545530808075,1.8213091859628074,RUNNING
358,,2026-03-11 22:47:51.749065,,,21,36234,160,49,40,0.2956815912371545,0.4489783143832583,0.16581170488018493,3507.27120156465,1.6050181093522822,RUNNING
359,,2026-03-11 22:47:54.042882,,,21,36016,160,47,40,0.2994201350613737,0.21890594771003463,0.28962688241602763,3051.7748684252824,1.5901593399787302,RUNNING
361,,2026-03-11 22:47:59.331267,,,20,19741,159,47,40,0.29665004290557023,0.21499306284143263,0.2760437868064078,2915.388605589149,3.0991240840141265,RUNNING
362,,2026-03-11 22:48:05.088687,,,21,30649,155,47,40,0.46581875973654685,0.20034766964747142,0.28771708683312697,3061.4065146306243,1.8463018951995611,RUNNING
363,,2026-03-11 22:48:09.486492,,,21,36571,159,47,43,0.21206625676165466,0.4268147216772798,0.168512040185644,3488.9571124921367,1.5615338652529565,RUNNING
364,,2026-03-11 22:48:10.487454,,,21,30668,159,47,44,0.29493370686140225,0.20204540157001746,0.19667549241422566,1414.8761315105107,1.5904229522347126,RUNNING
366,,2026-03-11 22:48:13.036496,,,21,28665,155,47,40,0.2139954738121942,0.20261423667891343,0.28980001161703645,2902.938841090206,1.662404543000377,RUNNING
373,,2026-03-11 22:48:41.389610,,,17,11535,156,44,43,0.29298431721803736,0.4534568719213069,0.16537585084141884,3500.339050061854,3.0256977839149286,RUNNING
383,,2026-03-11 22:49:00.895804,,,18,32499,150,49,40,0.28036735681330577,0.4134625622994113,0.12720869267249818,1416.4421328629926,1.2858585097990365,RUNNING
384,,2026-03-11 22:49:03.506578,,,18,26622,150,49,40,0.47091680749827913,0.4149085305598381,0.12794516191117908,3255.3677596034645,1.3147312892935348,RUNNING
387,,2026-03-11 22:49:07.200516,,,24,10862,162,49,40,0.43625528711894646,0.2127008828362731,0.10609949647846591,2357.1153906759414,0.8531162228308665,RUNNING
389,,2026-03-11 22:49:12.852054,,,24,32359,162,49,40,0.2851863626175577,0.2215658932710019,0.11341642249844253,2627.702556114927,0.9572685978245232,RUNNING
404,,2026-03-11 22:49:43.582169,,,16,11928,187,43,40,0.27904139891125856,0.2331258501119271,0.11444809929373798,2376.68404011039,1.1512030457805138,RUNNING
405,,2026-03-11 22:49:45.094079,,,26,11810,197,43,40,0.2832616049196096,0.23669186702207495,0.12895081471135963,2318.8887532158633,0.45323995628132774,RUNNING
547,,2026-03-11 22:58:37.530619,,,20,36700,194,49,46,0.24409368122941177,0.23794197825570954,0.2863319804494559,170.1687349828136,2.0004432945740493,RUNNING
549,,2026-03-11 22:58:38.878988,,,17,35647,195,49,46,0.2431554991501388,0.23813224624427118,0.2801320275560282,397.21351884871103,1.1489309345964835,RUNNING
550,,2026-03-11 22:58:39.216161,,,21,34102,194,49,46,0.24581290182256116,0.23729470462504587,0.28485768919136056,212.46369085576103,1.1436294037596562,RUNNING
551,,2026-03-11 22:58:46.208221,,,21,11110,195,49,45,0.24529363258214176,0.22644205145838647,0.28491451886457775,251.5376318954195,1.8383685685315345,RUNNING
552,,2026-03-11 22:58:55.610605,,,17,57016,194,49,40,0.20072050730179883,0.3055866237641414,0.2746843877950223,267.32198479008895,1.9625529980777112,RUNNING
565,,2026-03-11 23:00:48.422778,,,22,57482,149,48,51,0.28051165201796535,0.3764156433645998,0.2933870184321579,589.1179881876611,1.8143051587339594,RUNNING
566,,2026-03-11 23:01:01.131110,,,24,32815,162,48,52,0.2002366542322406,0.31503226106786647,0.2808646630557006,274.59730334031315,1.1420753208934316,RUNNING
567,,2026-03-11 23:01:01.891951,,,24,12302,163,48,40,0.2585735117516788,0.3715858458747104,0.2938933296158928,264.9297680956903,1.1346184749724162,RUNNING
570,,2026-03-11 23:01:27.982839,,,22,10166,163,50,58,0.20061436611412004,0.3570130227789008,0.28149497434154286,606.847527412762,2.6609836634831208,RUNNING
571,,2026-03-11 23:01:32.974137,,,22,10035,115,50,58,0.2302005030974483,0.31368965271058236,0.27513480928681655,474.66135983333345,2.0111816718272073,RUNNING
